oasis ids,period 1,period 2,period 3,period 4,period 5,period 6,period 7,period 8,period 9,period 10,period 11,period 12,Text files
headland1-167038,post medieval,,,,,,,,,,,,
headland1-175687,post medieval,,,,,,,,,,,,
headland1-179046,post medieval,,,,,,,,,,,,
headland1-18814,post medieval,,,,,,,,,,,,
headland1-195531,post medieval,,,,,,,,,,,,
headland1-195635,post medieval,,,,,,,,,,,,
headland1-267661,post medieval,,,,,,,,,,,,
headland1-276540,post medieval,,,,,,,,,,,,
headland1-276548,post medieval,,,,,,,,,,,,
headland1-287991,post medieval,,,,,,,,,,,,
headland1-291789,post medieval,,,,,,,,,,,,
headland1-318985,post medieval,,,,,,,,,,,,
headland1-32354,post medieval,,,,,,,,,,,,
headland1-32688,post medieval,,,,,,,,,,,,
headland1-32976,post medieval,,,,,,,,,,,,
headland1-33057,post medieval,,,,,,,,,,,,
headland1-33143,post medieval,,,,,,,,,,,,
headland1-33267,post medieval,,,,,,,,,,,,
headland1-36510,post medieval,,,,,,,,,,,,
headland1-36516,post medieval,,,,,,,,,,,,
headland1-38629,post medieval,,,,,,,,,,,,
headland1-40625,post medieval,,,,,,,,,,,,
headland1-45057,post medieval,,,,,,,,,,,,
headland1-46209,post medieval,,,,,,,,,,,,
headland1-46922,post medieval,,,,,,,,,,,,
headland1-49055,post medieval,,,,,,,,,,,,
headland1-49310,post medieval,,,,,,,,,,,,
headland1-49535,post medieval,,,,,,,,,,,,
headland1-49633,post medieval,,,,,,,,,,,,
headland1-50318,post medieval,,,,,,,,,,,,
headland1-50776,post medieval,,,,,,,,,,,,
headland1-50794,post medieval,,,,,,,,,,,,
headland1-51073,post medieval,,,,,,,,,,,,
headland1-51445,post medieval,,,,,,,,,,,,
headland1-52400,post medieval,,,,,,,,,,,,
headland1-60959,post medieval,,,,,,,,,,,,
headland1-66947,post medieval,,,,,,,,,,,,
headland1-67052,post medieval,,,,,,,,,,,,
headland1-73305,post medieval,,,,,,,,,,,,
headland1-73387,post medieval,,,,,,,,,,,,
headland1-76738,post medieval,,,,,,,,,,,,
headland1-80404,post medieval,,,,,,,,,,,,
headland1-81674,post medieval,,,,,,,,,,,,
headland1-84333,post medieval,,,,,,,,,,,,
headland1-84346,post medieval,,,,,,,,,,,,
headland1-84347,post medieval,,,,,,,,,,,,
headland1-85677,post medieval,,,,,,,,,,,,
headland1-9210,post medieval,,,,,,,,,,,,
headland1-94672,post medieval,,,,,,,,,,,,
headland1-94678,post medieval,,,,,,,,,,,,
headland1-94851,post medieval,,,,,,,,,,,,
headland1-94890,post medieval,,,,,,,,,,,,
headland1-94905,post medieval,,,,,,,,,,,,
headland1-95153,post medieval,,,,,,,,,,,,
headland1-95475,post medieval,,,,,,,,,,,,
headland1-97659,post medieval,,,,,,,,,,,,
headland2-106190,post medieval,,,,,,,,,,,,
headland2-114630,post medieval,,,,,,,,,,,,
headland2-114634,post medieval,,,,,,,,,,,,
headland3-107926,post medieval,,,,,,,,,,,,
headland3-109906,post medieval,,,,,,,,,,,,
headland3-111082,post medieval,,,,,,,,,,,,
headland3-112992,post medieval,,,,,,,,,,,,
headland3-115876,post medieval,,,,,,,,,,,,
headland3-122499,post medieval,,,,,,,,,,,,
headland3-130770,post medieval,,,,,,,,,,,,
headland3-131299,post medieval,,,,,,,,,,,,
headland3-132352,post medieval,,,,,,,,,,,,
headland3-136497,post medieval,,,,,,,,,,,,
headland3-150609,post medieval,,,,,,,,,,,,
headland3-151810,post medieval,,,,,,,,,,,,
headland3-160674,post medieval,,,,,,,,,,,,
headland3-169777,post medieval,,,,,,,,,,,,
headland3-171765,post medieval,,,,,,,,,,,,
headland3-176631,post medieval,,,,,,,,,,,,
headland3-178570,post medieval,,,,,,,,,,,,
headland3-179660,post medieval,,,,,,,,,,,,
headland3-183034,post medieval,,,,,,,,,,,,
headland3-187383,post medieval,,,,,,,,,,,,
headland3-187582,post medieval,,,,,,,,,,,,
headland3-190471,post medieval,,,,,,,,,,,,
headland3-204695,post medieval,,,,,,,,,,,,
headland3-205347,post medieval,,,,,,,,,,,,
headland3-208292,post medieval,,,,,,,,,,,,
headland3-209655,post medieval,,,,,,,,,,,,
headland3-241886,post medieval,,,,,,,,,,,,
headland3-248390,post medieval,,,,,,,,,,,,
headland3-275294,post medieval,,,,,,,,,,,,
headland3-291528,post medieval,,,,,,,,,,,,
headland3-299251,post medieval,,,,,,,,,,,,
headland3-319126,post medieval,,,,,,,,,,,,
headland3-319554,post medieval,,,,,,,,,,,,
headland4-139542,post medieval,,,,,,,,,,,,
headland4-147735,post medieval,,,,,,,,,,,,
headland4-150950,post medieval,,,,,,,,,,,,
headland4-159058,post medieval,roman,,,,,,,,,,,
headland4-169773,post medieval,,,,,,,,,,,,
headland4-177898,post medieval,,,,,,,,,,,,
headland4-180055,post medieval,roman,,,,,,,,,,,
headland4-195007,post medieval,,,,,,,,,,,,
headland4-199374,post medieval,,,,,,,,,,,,
headland4-201166,post medieval,,,,,,,,,,,,
headland4-204803,post medieval,,,,,,,,,,,,
headland4-226535,post medieval,,,,,,,,,,,,
headland4-250263,post medieval,,,,,,,,,,,,
heatherw1-120992,post medieval,,,,,,,,,,,,
heatherw1-139954,post medieval,,,,,,,,,,,,
heatherw1-173195,post medieval,,,,,,,,,,,,
heatherw1-26776,post medieval,,,,,,,,,,,,
heatherw1-68549,post medieval,,,,,,,,,,,,
hereford2-273337,post medieval,,,,,,,,,,,,
hereford2-273803,post medieval,,,,,,,,,,,,
hereford2-273810,post medieval,,,,,,,,,,,,
hereford2-273959,post medieval,,,,,,,,,,,,
hereford2-275036,post medieval,,,,,,,,,,,,
hereford2-275359,post medieval,,,,,,,,,,,,
hereford2-276323,post medieval,,,,,,,,,,,,
hereford2-276903,post medieval,,,,,,,,,,,,
hereford2-277407,post medieval,,,,,,,,,,,,
hereford2-278763,post medieval,,,,,,,,,,,,
hereford2-295798,post medieval,,,,,,,,,,,,
hereford2-296117,post medieval,,,,,,,,,,,,
hereford2-299117,post medieval,,,,,,,,,,,,
hereford2-302044,post medieval,,,,,,,,,,,,
hereford2-308817,post medieval,,,,,,,,,,,,
hereford2-308823,post medieval,,,,,,,,,,,,
hereford2-308925,post medieval,,,,,,,,,,,,
hereford2-308947,post medieval,,,,,,,,,,,,
hereford2-330128,post medieval,,,,,,,,,,,,
hereford2-330421,post medieval,,,,,,,,,,,,
hereford2-330452,post medieval,,,,,,,,,,,,
heritage10-258358,post medieval,,,,,,,,,,,,
heritage10-269721,post medieval,,,,,,,,,,,,
heritage10-306757,post medieval,,,,,,,,,,,,
heritage1-100654,post medieval,,,,,,,,,,,,
heritage1-10762,post medieval,,,,,,,,,,,,
heritage1-10767,post medieval,,,,,,,,,,,,
heritage1-10773,post medieval,roman,,,,,,,,,,,
heritage1-10872,post medieval,,,,,,,,,,,,
heritage1-11074,post medieval,,,,,,,,,,,,
heritage1-111289,post medieval,,,,,,,,,,,,
heritage1-111292,post medieval,,,,,,,,,,,,
heritage1-112550,post medieval,,,,,,,,,,,,
heritage1-112630,post medieval,,,,,,,,,,,,
heritage1-113105,post medieval,,,,,,,,,,,,
heritage1-11389,post medieval,,,,,,,,,,,,
heritage1-11695,post medieval,,,,,,,,,,,,
heritage1-11696,post medieval,,,,,,,,,,,,
heritage1-11697,post medieval,,,,,,,,,,,,
heritage1-11700,post medieval,,,,,,,,,,,,
heritage1-117817,post medieval,,,,,,,,,,,,
heritage1-11813,post medieval,,,,,,,,,,,,
heritage1-11834,post medieval,,,,,,,,,,,,
heritage1-11846,post medieval,,,,,,,,,,,,
heritage1-11929,post medieval,,,,,,,,,,,,
heritage1-11948,post medieval,roman,,,,,,,,,,,
heritage1-11951,post medieval,,,,,,,,,,,,
heritage1-119897,post medieval,,,,,,,,,,,,
heritage1-12015,post medieval,,,,,,,,,,,,
heritage1-12026,post medieval,,,,,,,,,,,,
heritage1-12331,post medieval,roman,,,,,,,,,,,
heritage1-12370,post medieval,,,,,,,,,,,,
heritage1-12388,post medieval,,,,,,,,,,,,
heritage1-12392,post medieval,,,,,,,,,,,,
heritage1-12421,post medieval,,,,,,,,,,,,
heritage1-124692,post medieval,roman,,,,,,,,,,,
heritage1-12616,post medieval,,,,,,,,,,,,
heritage1-12618,post medieval,,,,,,,,,,,,
heritage1-12620,post medieval,,,,,,,,,,,,
heritage1-12623,post medieval,,,,,,,,,,,,
heritage1-12658,post medieval,,,,,,,,,,,,
heritage1-12660,post medieval,,,,,,,,,,,,
heritage1-128245,post medieval,,,,,,,,,,,,
heritage1-128246,post medieval,,,,,,,,,,,,
heritage1-12895,post medieval,,,,,,,,,,,,
heritage1-12957,post medieval,,,,,,,,,,,,
heritage1-130608,post medieval,,,,,,,,,,,,
heritage1-132959,post medieval,,,,,,,,,,,,
heritage1-135329,post medieval,,,,,,,,,,,,
heritage1-142242,post medieval,,,,,,,,,,,,
heritage1-143554,post medieval,,,,,,,,,,,,
heritage1-153944,post medieval,,,,,,,,,,,,
heritage1-15463,post medieval,,,,,,,,,,,,
heritage1-15750,post medieval,,,,,,,,,,,,
heritage1-171263,post medieval,,,,,,,,,,,,
heritage1-17255,post medieval,,,,,,,,,,,,
heritage1-17360,post medieval,,,,,,,,,,,,
heritage1-173683,post medieval,,,,,,,,,,,,
heritage1-175878,post medieval,,,,,,,,,,,,
heritage1-176298,post medieval,,,,,,,,,,,,
heritage1-196685,post medieval,,,,,,,,,,,,
heritage1-199386,post medieval,,,,,,,,,,,,
heritage1-199716,post medieval,,,,,,,,,,,,
heritage1-208083,post medieval,,,,,,,,,,,,
heritage1-209498,post medieval,,,,,,,,,,,,
heritage1-219769,post medieval,,,,,,,,,,,,
heritage1-224516,post medieval,,,,,,,,,,,,
heritage1-23148,post medieval,,,,,,,,,,,,
heritage1-25324,post medieval,,,,,,,,,,,,
heritage1-275538,post medieval,,,,,,,,,,,,
heritage1-29428,post medieval,,,,,,,,,,,,
heritage1-33300,post medieval,,,,,,,,,,,,
heritage1-40264,post medieval,,,,,,,,,,,,
heritage1-43153,post medieval,,,,,,,,,,,,
heritage1-4559,post medieval,,,,,,,,,,,,
heritage1-4561,post medieval,,,,,,,,,,,,
heritage1-4566,post medieval,roman,,,,,,,,,,,
heritage1-4571,post medieval,,,,,,,,,,,,
heritage1-4681,post medieval,,,,,,,,,,,,
heritage1-4832,post medieval,,,,,,,,,,,,
heritage1-48984,post medieval,,,,,,,,,,,,
heritage1-60821,post medieval,,,,,,,,,,,,
heritage1-61138,post medieval,,,,,,,,,,,,
heritage1-62077,post medieval,,,,,,,,,,,,
heritage1-68637,post medieval,,,,,,,,,,,,
heritage1-71381,post medieval,,,,,,,,,,,,
heritage1-76430,post medieval,,,,,,,,,,,,
heritage1-85739,post medieval,,,,,,,,,,,,
heritage1-98025,post medieval,,,,,,,,,,,,
heritage8-160861,post medieval,,,,,,,,,,,,
heritage8-260856,post medieval,,,,,,,,,,,,
heritage8-270380,post medieval,,,,,,,,,,,,
highland4-122363,post medieval,,,,,,,,,,,,
highland4-74421,post medieval,,,,,,,,,,,,
highland4-76471,post medieval,,,,,,,,,,,,
highland4-77765,post medieval,,,,,,,,,,,,
highland4-78793,post medieval,,,,,,,,,,,,
highland4-81764,post medieval,,,,,,,,,,,,
historic9-250188,post medieval,,,,,,,,,,,,
historic9-250916,post medieval,,,,,,,,,,,,
historic9-251967,post medieval,,,,,,,,,,,,
historic9-251981,post medieval,,,,,,,,,,,,
historic9-258817,post medieval,,,,,,,,,,,,
historic9-261357,post medieval,,,,,,,,,,,,
historic9-264248,post medieval,,,,,,,,,,,,
historic9-265171,post medieval,,,,,,,,,,,,
historic9-267385,post medieval,,,,,,,,,,,,
historic9-272630,post medieval,,,,,,,,,,,,
historic9-282009,post medieval,,,,,,,,,,,,
historic9-325659,post medieval,,,,,,,,,,,,
humberfi2-113292,post medieval,,,,,,,,,,,,
humberfi2-14910,post medieval,,,,,,,,,,,,
humberfi2-153289,post medieval,,,,,,,,,,,,
humberfi2-257603,post medieval,,,,,,,,,,,,
humberfi2-288071,post medieval,,,,,,,,,,,,
humberfi2-6169,post medieval,,,,,,,,,,,,
humblehe1-242599,post medieval,,,,,,,,,,,,
iainsode1-192023,post medieval,,,,,,,,,,,,
iainsode1-196590,post medieval,,,,,,,,,,,,
iainsode1-196601,post medieval,,,,,,,,,,,,
iainsode1-196683,post medieval,,,,,,,,,,,,
iainsode1-198880,post medieval,,,,,,,,,,,,
iainsode1-198887,post medieval,,,,,,,,,,,,
iainsode1-227876,post medieval,,,,,,,,,,,,
iainsode1-227894,post medieval,,,,,,,,,,,,
iainsode1-227948,post medieval,,,,,,,,,,,,
iainsode1-227990,post medieval,,,,,,,,,,,,
iainsode1-228002,post medieval,,,,,,,,,,,,
iainsode1-231509,post medieval,,,,,,,,,,,,
iainsode1-231514,post medieval,,,,,,,,,,,,
iainsode1-231660,post medieval,,,,,,,,,,,,
iainsode1-232047,post medieval,,,,,,,,,,,,
iainsode1-232053,post medieval,,,,,,,,,,,,
iainsode1-232082,post medieval,,,,,,,,,,,,
iainsode1-232088,post medieval,,,,,,,,,,,,
iainsode1-232659,post medieval,,,,,,,,,,,,
iainsode1-232705,post medieval,,,,,,,,,,,,
iainsode1-232720,post medieval,,,,,,,,,,,,
iainsode1-232738,post medieval,,,,,,,,,,,,
iainsode1-232841,post medieval,,,,,,,,,,,,
iainsode1-232850,post medieval,,,,,,,,,,,,
iainsode1-232905,post medieval,,,,,,,,,,,,
iainsode1-233862,post medieval,,,,,,,,,,,,
iainsode1-234479,post medieval,,,,,,,,,,,,
iainsode1-258016,post medieval,,,,,,,,,,,,
iainsode1-262857,post medieval,,,,,,,,,,,,
ianfarme1-25510,post medieval,,,,,,,,,,,,
ianfarme1-25678,post medieval,,,,,,,,,,,,
ianfarme1-31772,post medieval,,,,,,,,,,,,
ianfarme1-32131,post medieval,,,,,,,,,,,,
independ1-179219,post medieval,,,,,,,,,,,,
independ1-184832,post medieval,,,,,,,,,,,,
independ1-193057,post medieval,,,,,,,,,,,,
independ1-227851,post medieval,,,,,,,,,,,,
independ1-229624,post medieval,,,,,,,,,,,,
independ1-309483,post medieval,,,,,,,,,,,,
ironbrid1-258397,post medieval,,,,,,,,,,,,
ironbrid1-52203,post medieval,,,,,,,,,,,,
ironbrid1-59104,post medieval,,,,,,,,,,,,
ironbrid1-59111,post medieval,,,,,,,,,,,,
isambard1-329762,post medieval,,,,,,,,,,,,
jackieha1-222336,post medieval,,,,,,,,,,,,
jacobs1-35473,post medieval,,,,,,,,,,,,
jacobs1-35527,post medieval,,,,,,,,,,,,
jacobs1-75598,post medieval,,,,,,,,,,,,
jacobsuk1-286017,post medieval,,,,,,,,,,,,
jbherita1-124494,post medieval,,,,,,,,,,,,
jbherita1-131143,post medieval,,,,,,,,,,,,
jbherita1-131172,post medieval,,,,,,,,,,,,
jbherita1-138981,post medieval,,,,,,,,,,,,
jbherita1-144463,post medieval,,,,,,,,,,,,
jeanette1-131987,post medieval,,,,,,,,,,,,
jeanette1-156768,post medieval,,,,,,,,,,,,
jeanette1-156789,post medieval,,,,,,,,,,,,
jeanette1-208290,post medieval,,,,,,,,,,,,
jmtrippi1-203354,post medieval,,,,,,,,,,,,
jmtrippi1-203361,post medieval,,,,,,,,,,,,
jmtrippi1-203367,post medieval,,,,,,,,,,,,
jmtrippi1-203368,post medieval,,,,,,,,,,,,
jmtrippi1-203806,post medieval,,,,,,,,,,,,
jmtrippi1-203823,post medieval,,,,,,,,,,,,
jmtrippi1-203912,post medieval,,,,,,,,,,,,
jmtrippi1-203957,post medieval,,,,,,,,,,,,
jmtrippi1-203960,post medieval,,,,,,,,,,,,
jmtrippi1-203966,post medieval,,,,,,,,,,,,
jmtrippi1-204471,post medieval,,,,,,,,,,,,
jmtrippi1-208101,post medieval,,,,,,,,,,,,
jmtrippi1-210937,post medieval,,,,,,,,,,,,
jmtrippi1-211166,post medieval,,,,,,,,,,,,
jmtrippi1-211167,post medieval,,,,,,,,,,,,
jmtrippi1-58777,post medieval,,,,,,,,,,,,
jmtrippi1-58954,post medieval,,,,,,,,,,,,
jmtrippi1-60739,post medieval,,,,,,,,,,,,
jmtrippi1-60977,post medieval,,,,,,,,,,,,
jmtrippi1-61490,post medieval,,,,,,,,,,,,
jmtrippi1-62886,post medieval,,,,,,,,,,,,
johnmoor1-117613,post medieval,,,,,,,,,,,,
johnmoor1-117930,post medieval,,,,,,,,,,,,
johnmoor1-118662,post medieval,,,,,,,,,,,,
johnmoor1-118670,post medieval,,,,,,,,,,,,
johnmoor1-118981,post medieval,,,,,,,,,,,,
johnmoor1-119938,post medieval,,,,,,,,,,,,
johnmoor1-120541,post medieval,,,,,,,,,,,,
johnmoor1-125514,post medieval,,,,,,,,,,,,
johnmoor1-125542,post medieval,,,,,,,,,,,,
johnmoor1-125723,post medieval,roman,,,,,,,,,,,
johnmoor1-126539,post medieval,,,,,,,,,,,,
johnmoor1-126545,post medieval,,,,,,,,,,,,
johnmoor1-126819,post medieval,,,,,,,,,,,,
johnmoor1-129042,post medieval,,,,,,,,,,,,
johnmoor1-129431,post medieval,,,,,,,,,,,,
johnmoor1-132048,post medieval,,,,,,,,,,,,
johnmoor1-138360,post medieval,,,,,,,,,,,,
johnmoor1-138486,post medieval,roman,,,,,,,,,,,
johnmoor1-141755,post medieval,roman,,,,,,,,,,,
johnmoor1-141801,post medieval,,,,,,,,,,,,
johnmoor1-141847,post medieval,,,,,,,,,,,,
johnmoor1-141915,post medieval,,,,,,,,,,,,
johnmoor1-142311,post medieval,,,,,,,,,,,,
johnmoor1-143290,post medieval,roman,,,,,,,,,,,
johnmoor1-143317,post medieval,,,,,,,,,,,,
johnmoor1-143425,post medieval,,,,,,,,,,,,
johnmoor1-143443,post medieval,,,,,,,,,,,,
johnmoor1-154119,post medieval,,,,,,,,,,,,
johnmoor1-160359,post medieval,roman,,,,,,,,,,,
johnmoor1-160425,post medieval,,,,,,,,,,,,
johnmoor1-160429,post medieval,,,,,,,,,,,,
johnmoor1-170028,post medieval,,,,,,,,,,,,
johnmoor1-171769,post medieval,,,,,,,,,,,,
johnmoor1-171882,post medieval,,,,,,,,,,,,
johnmoor1-178033,post medieval,,,,,,,,,,,,
johnmoor1-178193,post medieval,,,,,,,,,,,,
johnmoor1-178329,post medieval,roman,,,,,,,,,,,
johnmoor1-178363,post medieval,,,,,,,,,,,,
johnmoor1-186834,post medieval,,,,,,,,,,,,
johnmoor1-186849,post medieval,,,,,,,,,,,,
johnmoor1-199203,post medieval,,,,,,,,,,,,
johnmoor1-214367,post medieval,,,,,,,,,,,,
johnmoor1-217348,post medieval,,,,,,,,,,,,
johnmoor1-218200,post medieval,,,,,,,,,,,,
johnmoor1-218240,post medieval,,,,,,,,,,,,
johnmoor1-218627,post medieval,,,,,,,,,,,,
johnmoor1-218633,post medieval,,,,,,,,,,,,
johnmoor1-219227,post medieval,,,,,,,,,,,,
johnmoor1-219233,post medieval,,,,,,,,,,,,
johnmoor1-219488,post medieval,,,,,,,,,,,,
johnmoor1-219534,post medieval,,,,,,,,,,,,
johnmoor1-219565,post medieval,,,,,,,,,,,,
johnmoor1-219830,post medieval,,,,,,,,,,,,
johnmoor1-222282,post medieval,,,,,,,,,,,,
johnmoor1-222345,post medieval,,,,,,,,,,,,
johnmoor1-222473,post medieval,,,,,,,,,,,,
johnmoor1-222510,post medieval,,,,,,,,,,,,
johnmoor1-223698,post medieval,,,,,,,,,,,,
johnmoor1-223711,post medieval,,,,,,,,,,,,
johnmoor1-224624,post medieval,,,,,,,,,,,,
johnmoor1-226394,post medieval,,,,,,,,,,,,
johnmoor1-226401,post medieval,,,,,,,,,,,,
johnmoor1-226428,post medieval,,,,,,,,,,,,
johnmoor1-226465,post medieval,,,,,,,,,,,,
johnmoor1-232124,post medieval,,,,,,,,,,,,
johnmoor1-244183,post medieval,,,,,,,,,,,,
johnmoor1-244375,post medieval,,,,,,,,,,,,
johnmoor1-244388,post medieval,,,,,,,,,,,,
johnmoor1-244391,post medieval,,,,,,,,,,,,
johnmoor1-244522,post medieval,,,,,,,,,,,,
johnmoor1-244835,post medieval,,,,,,,,,,,,
johnmoor1-244848,post medieval,,,,,,,,,,,,
johnmoor1-245345,post medieval,,,,,,,,,,,,
johnmoor1-247402,post medieval,,,,,,,,,,,,
johnmoor1-247410,post medieval,,,,,,,,,,,,
johnmoor1-262901,post medieval,,,,,,,,,,,,
johnmoor1-279594,post medieval,,,,,,,,,,,,
johnmoor1-279636,post medieval,,,,,,,,,,,,
johnmoor1-288538,post medieval,,,,,,,,,,,,
johnmoor1-288579,post medieval,,,,,,,,,,,,
johnmoor1-288606,post medieval,,,,,,,,,,,,
johnmoor1-288876,post medieval,,,,,,,,,,,,
johnmoor1-288909,post medieval,,,,,,,,,,,,
johnmoor1-302510,post medieval,,,,,,,,,,,,
johnmoor1-318765,post medieval,,,,,,,,,,,,
johnmoor1-325355,post medieval,,,,,,,,,,,,
johnmoor1-38341,post medieval,,,,,,,,,,,,
johnmoor1-38366,post medieval,,,,,,,,,,,,
johnmoor1-38389,post medieval,,,,,,,,,,,,
johnmoor1-44919,post medieval,,,,,,,,,,,,
johnmoor1-48789,post medieval,,,,,,,,,,,,
johnmoor1-48827,post medieval,,,,,,,,,,,,
johnmoor1-48831,post medieval,,,,,,,,,,,,
johnmoor1-54318,post medieval,,,,,,,,,,,,
johnmoor1-54339,post medieval,,,,,,,,,,,,
johnmoor1-64576,post medieval,,,,,,,,,,,,
johnmoor1-64577,post medieval,,,,,,,,,,,,
johnmoor1-64756,post medieval,,,,,,,,,,,,
johnmoor1-65948,post medieval,,,,,,,,,,,,
johnmoor1-80308,post medieval,,,,,,,,,,,,
johnmoor1-80312,post medieval,,,,,,,,,,,,
johnmoor1-80441,post medieval,,,,,,,,,,,,
johnmoor1-80686,post medieval,,,,,,,,,,,,
johnmoor1-80859,post medieval,,,,,,,,,,,,
johnmoor1-80873,post medieval,,,,,,,,,,,,
johnmoor1-80936,post medieval,,,,,,,,,,,,
johnmoor1-80946,post medieval,,,,,,,,,,,,
johnmoor1-80956,post medieval,,,,,,,,,,,,
johnmoor1-80960,post medieval,,,,,,,,,,,,
johnmoor1-80987,post medieval,,,,,,,,,,,,
johnmoor1-80990,post medieval,,,,,,,,,,,,
johnmoor1-90677,post medieval,,,,,,,,,,,,
johnmoor1-90828,post medieval,,,,,,,,,,,,
johnmoor1-90895,post medieval,,,,,,,,,,,,
johnmoor1-94882,post medieval,,,,,,,,,,,,
johnmoor1-94939,post medieval,roman,,,,,,,,,,,
johnmoor1-94953,post medieval,,,,,,,,,,,,
johnmoor1-94963,post medieval,,,,,,,,,,,,
johnmoor1-95092,post medieval,,,,,,,,,,,,
johnmoor1-95114,post medieval,,,,,,,,,,,,
johnmoor1-95133,post medieval,,,,,,,,,,,,
johnmoor1-95155,post medieval,,,,,,,,,,,,
johnmoor1-95204,post medieval,,,,,,,,,,,,
johnmoor1-95208,post medieval,,,,,,,,,,,,
johnmoor1-95443,post medieval,,,,,,,,,,,,
johnmoor1-95501,post medieval,,,,,,,,,,,,
johnmoor1-95597,post medieval,,,,,,,,,,,,
johnmoor1-95608,post medieval,,,,,,,,,,,,
johnmoor1-95610,post medieval,,,,,,,,,,,,
johnnewm1-100272,post medieval,,,,,,,,,,,,
johnnewm1-102510,post medieval,,,,,,,,,,,,
johnnewm1-113238,post medieval,,,,,,,,,,,,
johnnewm1-113450,post medieval,,,,,,,,,,,,
johnnewm1-115199,post medieval,,,,,,,,,,,,
johnnewm1-117395,post medieval,,,,,,,,,,,,
johnnewm1-120310,post medieval,,,,,,,,,,,,
johnnewm1-122557,post medieval,,,,,,,,,,,,
johnnewm1-123259,post medieval,,,,,,,,,,,,
johnnewm1-126093,post medieval,,,,,,,,,,,,
johnnewm1-129760,post medieval,,,,,,,,,,,,
johnnewm1-131686,post medieval,,,,,,,,,,,,
johnnewm1-131949,post medieval,,,,,,,,,,,,
johnnewm1-133985,post medieval,,,,,,,,,,,,
johnnewm1-134364,post medieval,,,,,,,,,,,,
johnnewm1-136509,post medieval,,,,,,,,,,,,
johnnewm1-138006,post medieval,,,,,,,,,,,,
johnnewm1-138505,post medieval,,,,,,,,,,,,
johnnewm1-139931,post medieval,,,,,,,,,,,,
johnnewm1-139932,post medieval,,,,,,,,,,,,
johnnewm1-143008,post medieval,,,,,,,,,,,,
johnnewm1-144119,post medieval,,,,,,,,,,,,
johnnewm1-148800,post medieval,,,,,,,,,,,,
johnnewm1-150426,post medieval,,,,,,,,,,,,
johnnewm1-150540,post medieval,,,,,,,,,,,,
johnnewm1-151591,post medieval,,,,,,,,,,,,
johnnewm1-151919,post medieval,,,,,,,,,,,,
johnnewm1-152122,post medieval,,,,,,,,,,,,
johnnewm1-152127,post medieval,,,,,,,,,,,,
johnnewm1-152359,post medieval,,,,,,,,,,,,
johnnewm1-152861,post medieval,,,,,,,,,,,,
johnnewm1-154625,post medieval,,,,,,,,,,,,
johnnewm1-159809,post medieval,,,,,,,,,,,,
johnnewm1-160679,post medieval,,,,,,,,,,,,
johnnewm1-165522,post medieval,,,,,,,,,,,,
johnnewm1-165842,post medieval,,,,,,,,,,,,
johnnewm1-167571,post medieval,,,,,,,,,,,,
johnnewm1-170136,post medieval,,,,,,,,,,,,
johnnewm1-173681,post medieval,,,,,,,,,,,,
johnnewm1-178144,post medieval,,,,,,,,,,,,
johnnewm1-180737,post medieval,,,,,,,,,,,,
johnnewm1-181074,post medieval,,,,,,,,,,,,
johnnewm1-181656,post medieval,,,,,,,,,,,,
